Time [s], Analyzer Name, Decoded Protocol Result
0.040595600000000,SPI,MOSI: '128' (0x80);  MISO: '128' (0x80)
0.040606100000000,SPI,MOSI: '174' (0xAE);  MISO: '0' (0x00)
0.040609780000000,SPI,MOSI: '136' (0x88);  MISO: '144' (0x90)
0.040614320000000,SPI,MOSI: } (0x7D);  MISO: '133' (0x85)
0.040618840000000,SPI,MOSI: ( (0x28);  MISO: '133' (0x85)
0.040623360000000,SPI,MOSI: '12' (0x0C);  MISO: '133' (0x85)
0.040627900000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040632420000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040636940000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040641480000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040646000000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040650540000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040655060000000,SPI,MOSI: '7' (0x07);  MISO: '5' (0x05)
0.040668520000000,SPI,MOSI: '129' (0x81);  MISO: '0' (0x00)
0.040672200000000,SPI,MOSI: '144' (0x90);  MISO: '12' (0x0C)
0.040682680000000,SPI,MOSI: '137' (0x89);  MISO: } (0x7D)
0.040686380000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.040696880000000,SPI,MOSI: '165' (0xA5);  MISO: } (0x7D)
0.040700560000000,SPI,MOSI: '134' (0x86);  MISO: '6' (0x06)
0.049804980000000,SPI,MOSI: '129' (0x81);  MISO: } (0x7D)
0.049808680000000,SPI,MOSI: '0' (0x00);  MISO: '144' (0x90)
0.049813220000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049817760000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049822280000000,SPI,MOSI: '210' (0xD2);  MISO: '210' (0xD2)
0.049826820000000,SPI,MOSI: '14' (0x0E);  MISO: '14' (0x0E)
0.049831340000000,SPI,MOSI: E (0x45);  MISO: E (0x45)
0.049835880000000,SPI,MOSI: '228' (0xE4);  MISO: '226' (0xE2)
0.049840400000000,SPI,MOSI: '128' (0x80);  MISO: '128' (0x80)
0.049844940000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049855420000000,SPI,MOSI: '165' (0xA5);  MISO: } (0x7D)
0.049859100000000,SPI,MOSI: '6' (0x06);  MISO: '134' (0x86)
0.049869580000000,SPI,MOSI: '174' (0xAE);  MISO: } (0x7D)
0.049873280000000,SPI,MOSI: '144' (0x90);  MISO: '136' (0x88)
0.049877800000000,SPI,MOSI: '133' (0x85);  MISO: } (0x7D)
0.049882560000000,SPI,MOSI: '11' (0x0B);  MISO: P (0x50)
0.049887100000000,SPI,MOSI: \n (0x0A);  MISO: '24' (0x18)
0.049891620000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049896140000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049900660000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049905200000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049909720000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.049914240000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.089833400000000,SPI,MOSI: '135' (0x87);  MISO: } (0x7D)
0.089837100000000,SPI,MOSI: '228' (0xE4);  MISO: '226' (0xE2)
0.089841640000000,SPI,MOSI: '128' (0x80);  MISO: '128' (0x80)
0.089846180000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.089871100000000,SPI,MOSI: '129' (0x81);  MISO: } (0x7D)
0.089874800000000,SPI,MOSI: '12' (0x0C);  MISO: '0' (0x00)
0.089907360000000,SPI,MOSI: '184' (0xB8);  MISO: } (0x7D)
0.089911060000000,SPI,MOSI: '5' (0x05);  MISO: '5' (0x05)
0.089915600000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.089920120000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.089924660000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.089929200000000,SPI,MOSI: '4' (0x04);  MISO: '4' (0x04)
0.089940280000000,SPI,MOSI: '128' (0x80);  MISO: } (0x7D)
0.089943980000000,SPI,MOSI: } (0x7D);  MISO: } (0x7D)
0.089948520000000,SPI,MOSI: ( (0x28);  MISO: } (0x7D)
0.089953040000000,SPI,MOSI: '12' (0x0C);  MISO: } (0x7D)
0.089957580000000,SPI,MOSI: '2' (0x02);  MISO: } (0x7D)
0.090580580000000,SPI,MOSI: '135' (0x87);  MISO: '179' (0xB3)
0.090584280000000,SPI,MOSI: '226' (0xE2);  MISO: '228' (0xE4)
0.090588800000000,SPI,MOSI: '128' (0x80);  MISO: '128' (0x80)
0.090599280000000,SPI,MOSI: '174' (0xAE);  MISO: '0' (0x00)
0.090602980000000,SPI,MOSI: '136' (0x88);  MISO: '144' (0x90)
0.090607500000000,SPI,MOSI: } (0x7D);  MISO: '133' (0x85)
0.090612040000000,SPI,MOSI: ( (0x28);  MISO: '133' (0x85)
0.090616560000000,SPI,MOSI: '12' (0x0C);  MISO: '133' (0x85)
0.090621100000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090625640000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090630160000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090634700000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090639240000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090643760000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090648300000000,SPI,MOSI: '7' (0x07);  MISO: '5' (0x05)
0.090661780000000,SPI,MOSI: '129' (0x81);  MISO: '0' (0x00)
0.090665480000000,SPI,MOSI: '144' (0x90);  MISO: '12' (0x0C)
0.090675980000000,SPI,MOSI: '137' (0x89);  MISO: } (0x7D)
0.090679680000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.090690160000000,SPI,MOSI: '165' (0xA5);  MISO: } (0x7D)
0.090693860000000,SPI,MOSI: '134' (0x86);  MISO: '6' (0x06)
0.099820360000000,SPI,MOSI: '129' (0x81);  MISO: } (0x7D)
0.099824040000000,SPI,MOSI: '0' (0x00);  MISO: '144' (0x90)
0.099828580000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099833100000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099837620000000,SPI,MOSI: '210' (0xD2);  MISO: '210' (0xD2)
0.099842140000000,SPI,MOSI: '14' (0x0E);  MISO: '14' (0x0E)
0.099846660000000,SPI,MOSI: E (0x45);  MISO: E (0x45)
